age,family_size,monthly_income,employment_status,assets,liabilities,credit_score,label
53,2,1667.5701747160467,employed,2802.251736697438,135.22454713490666,342.60968885683053,reject
55,4,968.6646348294446,self-employed,6891.065858356114,535.2566101430162,620.1970692277174,approve
57,5,412.9173334072748,employed,3024.1947612461813,14.919607023690652,623.9700857542248,approve
37,2,1281.9752047580837,employed,45.41013741409952,1839.1340256722003,509.12520627501783,soft-decline
52,3,1007.1225495190013,unemployed,1832.0104855239736,720.5141869061877,626.0688473399451,soft-decline
65,3,1129.4595980120864,employed,2377.581743730564,149.8466349240528,615.1958801004846,soft-decline
42,6,2131.5993458821913,employed,3491.1834904022135,270.4714529962701,602.7177424306913,soft-decline
52,2,230.90826583070964,employed,115.2631174991708,594.1622919368617,695.1547043009475,approve
42,1,1200.1430623331878,self-employed,1308.2677007114519,209.32618088746636,670.3127485213762,reject
46,2,426.70231688892625,employed,1533.0315343876664,312.7936268374968,651.1986280570673,approve
35,5,100.0,unemployed,370.5515026114803,764.3973783961944,518.062277660571,approve
63,1,965.7243676844433,employed,778.5432947285813,1787.4229637047263,598.6126931853028,reject
35,7,1021.716055899865,employed,1160.4290268018615,513.8964768290676,694.754779176472,approve
19,7,1436.4654720655312,self-employed,3582.035744052114,1262.22101255336,582.8270542654966,approve
52,7,847.7214759912395,self-employed,5301.664616718195,2093.006843436053,724.3409615530857,approve
33,3,100.0,unemployed,1979.9974160921129,243.73018474050082,653.5354725121201,approve
58,2,424.2978959215959,unemployed,1004.8724468759125,1646.0602503812152,736.7648450313795,approve
53,7,1921.8711856806926,employed,586.1425169236306,1416.3503440591105,514.6134221612167,approve
50,4,414.3604494965582,employed,8049.844222883944,441.5130446436266,587.6273969100234,approve
21,6,2108.2578707847542,employed,8151.437969620549,4558.2827356756325,595.1895181593559,soft-decline
50,4,1734.9890047999684,self-employed,5179.919711608137,304.5873263439199,648.4938645148163,soft-decline
31,7,777.5535769647513,unemployed,3080.4688584476894,294.1070230228903,540.9121934493991,approve
38,6,489.64458582811073,employed,788.3962702402031,1479.5469836218515,471.3914367970817,approve
65,5,1733.539078391405,employed,3396.5435364155237,570.3232149688816,630.2558165582767,soft-decline
37,4,831.3621284344661,employed,1051.178196613777,401.664830490749,570.6821401663947,approve
25,2,100.0,unemployed,791.3457126314629,196.82154171621076,562.3442366559866,approve
24,2,1393.6216344362806,employed,2731.927734310497,1449.585366050212,544.575286771099,soft-decline
20,4,1292.0844135007303,employed,166.01102808325797,1543.2841627436585,609.9111006280593,soft-decline
34,7,1796.3943419003444,employed,99.56302971125844,836.0111366379401,513.8513976836686,approve
50,2,1244.716499552208,unemployed,1188.2467086095824,3153.8752196807122,584.4643402372245,soft-decline
65,5,615.5971160679978,self-employed,1179.8776412172265,382.9650492460039,533.7029614729743,approve
29,1,1888.7751877214937,self-employed,4519.897230115488,247.973075296919,551.2658068810849,reject
68,7,1956.8933028751903,employed,269.70017209512645,1131.5491059910946,628.3048147818366,approve
39,5,1163.2441747896453,employed,263.1441750964902,1420.5075784604967,652.1127889682236,approve
39,6,1042.2253401730807,self-employed,319.05294150834084,254.77092866824626,575.5116058689246,approve
63,5,100.0,unemployed,60.37469773807262,79.7044261800459,677.426431480443,approve
47,7,574.7315603574666,employed,148.86902467951893,1663.453258700204,522.1829127250312,approve
55,6,1532.5387493715475,employed,2156.8539799589885,3750.838846295655,478.40811159997435,approve
55,7,609.9037897461095,employed,1129.8046259460032,1034.7147775118456,493.0939850787354,approve
62,2,100.0,employed,2884.4859353598654,325.54580824829696,513.9674566308926,approve
68,1,3447.1144527200695,unemployed,9811.93405302196,5705.566631154885,494.96854127069764,reject
25,7,100.0,employed,2151.9490219469526,2237.4214822695358,761.6923134316996,approve
44,7,2579.725977503882,employed,103.54591485731781,720.2730760580436,475.98233699228604,soft-decline
44,2,784.8035887812181,employed,220.88652135251365,1744.806905795044,674.994312271753,soft-decline
51,3,940.8059005993343,employed,4257.332225267559,1691.8445797341444,597.989692071418,soft-decline
38,2,529.4052094686808,employed,1499.4178982793894,2730.2800076207004,617.9680373534328,approve
47,6,1547.9860153165246,employed,3484.078439966491,1838.372221453173,527.5416229831628,approve
50,2,100.0,employed,3884.406762380496,1031.9239312150632,626.0362179915747,approve
45,2,100.0,self-employed,5253.158177386715,939.8247956674836,526.8865155943441,approve
64,1,2127.1200705650244,employed,5984.644408365086,629.9044141718579,673.8212945622757,reject
50,2,437.2193208351156,employed,1618.5792097756303,984.7988279482255,680.4410782283387,approve
22,7,1522.261683677779,unemployed,834.1247107036621,1585.8023780144483,589.2110450507263,approve
65,1,240.1807461726488,self-employed,6533.2389768908115,3474.9825633854207,594.4508715716577,approve
36,4,1495.8947300262075,self-employed,1585.521399327487,629.7731337509856,634.6179119541467,soft-decline
21,3,2178.482549144915,employed,132.81968423719118,852.502186402941,630.528754244623,reject
52,1,631.0150302094185,employed,2058.787565612261,588.4367672786911,681.9317098506893,soft-decline
66,6,100.0,employed,1771.934106561946,1104.0931441034197,679.6676740168239,approve
34,4,2182.1557393169332,employed,4522.749507357141,994.0374425331704,597.6927255456708,soft-decline
61,1,1648.371025067424,employed,2117.940189226609,17.994728527951086,561.8220412036045,reject
45,1,668.5001363600843,unemployed,858.6523382860381,779.0571114927632,664.9295830289182,soft-decline
47,3,847.4335627119477,employed,6776.111763690963,92.64930833375502,587.4971400890053,approve
46,7,222.54346262521983,employed,3235.136609180172,26.737911244070464,609.099515382922,approve
63,6,1994.179852709372,employed,1990.763218263042,1566.3648315176376,642.4252979080873,soft-decline
23,5,625.6990745325484,employed,693.2376486870327,299.282244586104,678.0445577660286,approve
52,5,100.0,self-employed,935.3416529002492,416.5084782013918,620.8678513526629,approve
58,1,1149.5521170587301,employed,2217.1429791469727,66.23017796014909,553.0241643300891,reject
54,2,397.9906468950221,self-employed,149.4057533004028,197.84168593449238,743.760827509156,approve
41,6,278.9897968958244,unemployed,593.2588730666791,1450.746777197856,722.427344923473,approve
46,4,698.9305573666381,employed,2502.8342828302684,680.2918263120846,518.5597314198001,approve
66,2,1060.4487208502594,employed,1307.9241277905035,2125.849630665708,527.0582738460506,soft-decline
63,2,100.0,unemployed,1029.6457536773876,506.23970761674076,537.1189214512741,approve
48,6,1969.6042476486266,self-employed,328.4705028375991,312.93251279662815,667.8840713371849,soft-decline
52,7,1474.0117984460512,employed,1166.2516113225292,427.0971238371749,746.81145533788,approve
50,1,744.2459064590882,unemployed,2945.3781468436896,1247.4782346420552,559.4981386263026,reject
69,1,367.65955959210146,employed,613.085228615221,809.693743716208,613.5414686332458,soft-decline
38,1,937.542182958335,unemployed,10.826333942603224,2345.4008190145614,539.7915311787265,reject
49,1,1629.6045285290052,employed,2208.284508469389,921.727407320311,736.0154211906365,reject
40,5,1521.2088190397753,employed,7196.367403942767,679.2801902005834,665.9862673501186,soft-decline
50,1,1740.9530103158245,unemployed,1867.0089008786144,1540.624435175418,534.0291548876912,reject
20,5,663.7357563137746,employed,255.4891575567208,2947.5870932170656,431.8127111238118,approve
35,5,100.0,employed,773.4822786648654,439.8173132447155,683.0069646209254,approve
42,7,1873.4678385413729,employed,4044.483990921712,287.51703295885085,554.2012155028458,approve
59,1,882.9626998493536,unemployed,529.4109991092379,957.6790228926628,667.4185735368741,reject
48,3,1466.3162458301636,unemployed,1871.4359671029586,690.8953601194764,623.4952269480332,soft-decline
20,4,2168.4601282482113,self-employed,1030.5751544961315,4526.874375384998,453.25631738207585,soft-decline
57,2,2704.086043266377,employed,465.99317038637764,620.5694062649675,535.4578614554378,reject
63,5,545.1249653014256,unemployed,3357.6498685120346,77.23915527545411,571.6684250171137,approve
41,6,1093.7719350159512,employed,2716.045795379733,3788.4373167792796,545.9368008598938,approve
67,6,1956.785522423812,employed,2167.000501537941,1855.2549862821977,609.2934627908307,soft-decline
49,4,409.004687033903,self-employed,539.2563001421618,196.31924162244587,632.1105156921055,approve
64,6,592.5218843467003,employed,205.96447582170396,2349.7317661201764,743.1487950005665,approve
39,3,588.3729950787875,employed,1716.795344527627,416.5262892720827,637.7770781501174,approve
40,6,980.3367806143845,employed,1613.4284828089405,473.38852680830564,719.2880852575901,approve
19,2,845.913423797021,employed,417.4584013840546,2368.6338992345954,561.8546571566965,soft-decline
44,2,584.3432744205729,unemployed,115.78095142527411,755.2684975660894,693.217073081094,approve
59,5,323.9698090756184,employed,168.30392898643572,148.2250222309548,569.5041527608057,approve
19,1,1568.3582298767042,self-employed,9859.305398497976,460.53842094339336,526.6386558819503,reject
43,7,1936.481714676282,employed,3061.104622449928,1280.4847528836044,523.2578593431011,approve
34,3,2037.9003559206903,employed,5101.771801265168,191.38351830248138,388.64357931652256,soft-decline
57,5,663.2485098308609,employed,433.96196361509743,892.1621744460612,668.3266098352127,approve
50,3,1597.6072705800943,self-employed,6466.382421789611,1188.3427030735963,496.7843970927993,soft-decline
26,1,1165.4281319094428,self-employed,307.82823572453776,421.37130693088983,712.6516187690974,reject
60,6,600.5300559706723,unemployed,1422.9556440692402,1183.7803468414654,586.0623598143567,approve
65,6,1513.952753095737,self-employed,3540.3367011442383,2155.9542031584615,475.61082014921925,approve
56,7,568.3764621681521,employed,860.9608606504801,638.8801262258722,510.58158695676195,approve
46,1,736.6763780528181,self-employed,1106.1741589358141,482.7393099252333,615.2507953851465,reject
59,5,100.0,unemployed,274.356320122721,289.2278016202011,449.60340219648924,approve
43,7,675.0452317967419,self-employed,262.3184283580843,926.8600909406019,647.1956005563491,approve
52,1,1177.7028463102095,employed,1932.896841446698,2119.0313626271354,478.69341695524395,reject
67,4,2098.254146974247,employed,2251.1389940552535,392.5408875900571,540.8818934508381,soft-decline
42,2,752.5531876588193,self-employed,3004.1514296975647,504.5710983811219,615.8976268299913,soft-decline
41,7,273.2815970391463,self-employed,1626.9361046677568,521.9295743250381,637.4088552138559,approve
30,7,2048.1582796538873,employed,2075.557263113053,822.8284897679774,663.8175837008749,approve
24,5,646.8132940410476,unemployed,27.218923462489606,259.3006122837409,495.47631891895304,approve
53,3,100.0,unemployed,353.88186184691625,1727.158698633858,575.323776559026,approve
62,4,1093.1656145957488,employed,8388.077791027843,350.4121356194602,687.43996015873,approve
37,5,772.6585687045774,unemployed,158.0723591368578,1222.0101397158462,575.3430427187095,approve
18,1,2610.2769498796197,employed,2271.309259299586,719.9342556544685,623.541956096357,reject
25,1,1332.7562240430484,employed,387.37007381360587,881.6420008423331,612.9951406755255,reject
63,1,897.5603524416148,employed,2522.6289576857835,197.97390475105658,704.0989721032927,reject
33,1,352.8519535210776,employed,2448.2857383796186,1328.112997122773,562.7272644659503,soft-decline
31,3,1231.1167888350772,unemployed,533.6660243768865,209.01941697252474,488.80408570375715,soft-decline
29,4,2019.696965043256,employed,628.420094444568,120.44441632112664,522.5702487891281,soft-decline
68,6,1218.2699284340824,employed,2127.0929688871615,791.155897899051,615.1075183986818,approve
40,2,406.7992155174379,employed,988.8747578870945,1235.453622541367,474.43674029359545,approve
32,3,1377.1643482263678,employed,432.703261677033,51.33101766196613,556.4468811946022,soft-decline
45,3,965.9751735890292,employed,2631.146971264251,71.92070513395232,606.0333114379358,soft-decline
51,6,1314.0291723227135,self-employed,334.82062645957416,1622.9242592945614,538.6726316285274,approve
19,6,751.6348548710457,employed,3870.9409630514115,1655.6530672012436,626.1482598202667,approve
49,2,735.1933080171516,unemployed,1445.8504527607429,281.44120995476027,657.9529409878628,soft-decline
40,2,707.5541417977541,unemployed,223.42932976767307,955.1048549769039,636.3926879962139,soft-decline
39,6,1659.5667060481533,employed,2368.813178122126,585.5133860200312,476.1996031958218,approve
68,1,742.242307331236,unemployed,1464.4540519011998,1001.565548658135,606.3345750055702,reject
42,3,678.188488038041,employed,707.8077788462753,1986.8936031663163,612.5953845471,approve
39,5,340.5538689063435,employed,1098.2300595502181,83.22556087850529,569.5255905430006,approve
39,2,1317.8096612017373,employed,708.6062139027572,1505.0077463653176,625.0648810285097,soft-decline
66,2,1218.191261491853,employed,610.4048853783668,679.3016824056465,622.1939660596486,soft-decline
69,6,685.8622428579583,employed,357.31675888138795,830.4042334444933,592.7299810509627,approve
59,4,503.43490470949735,self-employed,901.2402442813301,1061.1181421460017,519.6582657589345,approve
23,5,2313.3213892593985,employed,577.9984291817286,2559.0676274764937,597.8703238159894,soft-decline
32,5,100.0,self-employed,2300.4501337740567,58.39206647249598,749.354474213953,approve
60,2,1345.2204022412047,employed,2303.246163677816,29.919509976939434,568.6154376787446,soft-decline
54,1,1903.9824837512058,self-employed,1393.6689106422784,196.33340361241162,683.7844366540805,reject
50,4,100.0,employed,3009.656104127831,4301.200924831723,603.1085616454096,approve
25,5,1555.8980420533255,employed,3681.979920130301,1255.5340903315262,535.9416819730914,soft-decline
61,2,845.8217789527382,employed,1733.8893370347803,953.5802205841045,576.2722641424496,soft-decline
61,5,1179.2384049982816,employed,1929.571483719765,48.18135561645904,598.6503701033519,approve
22,7,773.733424834537,employed,665.0406588083058,2112.876089808704,652.4169173023124,approve
56,4,1752.7754119522538,unemployed,4505.099993016099,1675.3472569724022,790.4036359055463,soft-decline
